video_path,label,method
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\511.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\089_065.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\047.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\699.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\819.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\821.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\086_090.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\010_005.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\652.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\010_005.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\081.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\299.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\015_919.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\093_121.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\601.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\293.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\109.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\834.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\745.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\161_141.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\801.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_01__walking_and_outside_surprised__JZUXXFRB.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\018_019.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\952.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\155_576.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\441.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_07__walk_down_hall_angry__6PHZRQ4H.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\077_100.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\683.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\968.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\113_983.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\078_955.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\655.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_27__hugging_happy__GVFLSZD5.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\207.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\020_344.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\595.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\005_010.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\053_095.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\023_923.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\945.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\341.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\575.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\097_033.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\910.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\285.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\881.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\408.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\003_000.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\157_245.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\019_018.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\152_149.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\611.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\087_081.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\102_114.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\053_095.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\770.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_04__talking_angry_couch__T04P6ELC.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\151_225.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\215.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_13__hugging_happy__PLNVLO74.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\149_152.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\028_068.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\701.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\363.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\007.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\014_790.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\033_097.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\380.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\457.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\110_043.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\118_120.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\034.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\869.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\284.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_04__podium_speech_happy__8CH7R4LW.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\023_923.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\125_038.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\193.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\693.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\684.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\060_088.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\181.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\148.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\899.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_20__kitchen_pan__6UBMLXK3.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\479.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\472.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\739.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\160.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\070_057.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\052.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\101_096.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\134.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\071_054.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\035_036.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_07__meeting_serious__1JCLEEBQ.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\133.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\063_041.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\155_576.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\879.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\055_147.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\068_028.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\692.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\111_094.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\083_213.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\386.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\165_137.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\048_029.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\418.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\069_961.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\971.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\164_216.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\616.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\505.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\083_213.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_03__talking_against_wall__JZUXXFRB.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\221.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\110.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\128_896.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\990.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\192.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_13__exit_phone_room__CP5HFV3K.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\012_026.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\965.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\138_142.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\025.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\466.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\085.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\233.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\631.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\606.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\733.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\116_091.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\332.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\141_161.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\287.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\064_991.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\239.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\419.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_13__exit_phone_room__GBYWJW06.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\101_096.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\462.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\072_037.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\346.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\224.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\791.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\099_295.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_15__walking_outside_cafe_disgusted__MZWH8ATN.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\040_997.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\605.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\367.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\315.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\052_108.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\951.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\553.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_01__secret_conversation__YVGY8LOK.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_06__exit_phone_room__1IXGY2FK.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\092_098.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_02__secret_conversation__GYX5OFTD.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\131_518.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\269.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\088_060.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\001_870.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_11__walk_down_hall_angry__P08VGHTA.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\027_009.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\909.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\558.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\156.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\447.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_09__walking_down_street_outside_angry__6KUOFMZW.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\000_003.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\050_059.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\067.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_21__kitchen_pan__Z0XHPQAR.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\929.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\977.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\056_996.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\037_072.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\497.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\095_053.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\156_243.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\846.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\572.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\162_330.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\003_000.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_13__outside_talking_still_laughing__CP5HFV3K.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_15__exit_phone_room__I8G2LWD1.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\106_198.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\309.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\927.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_14__walking_down_indoor_hall_disgust__KJ221YN0.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\849.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\354.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\078_955.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\560.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\091_116.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\536.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\983.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\406.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_15__kitchen_pan__DNUJD8M2.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\615.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\015_919.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\066_062.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\504.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_12__podium_speech_happy__9D2ZHEKW.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\161.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\085_124.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\022_489.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_20__outside_talking_still_laughing__FW94AIMJ.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\107_109.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\098_092.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\035_036.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\238.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\762.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\089_065.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\041_063.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\580.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\025_067.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\146_256.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\052_108.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\189.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\007_132.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\740.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\059_050.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\076_079.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\082_103.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\300.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\811.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_18__walking_down_street_outside_angry__21JTDDEL.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\015_919.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\137.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\651.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\622.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\031_163.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\804.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\058_039.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\111_094.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\124_085.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\954.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\147_055.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\038_125.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\03_07__walk_down_hall_angry__IFSURI9X.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\660.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\556.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\029_048.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\060_088.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\005_010.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\126_104.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_07__outside_talking_pan_laughing__O4SXNLRL.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\393.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\291.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Face2Face\017_803.mp4,1,Face2Face
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\411.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\049_946.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\885.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\391.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\722.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_06__talking_angry_couch__GH8TGTBS.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\011_805.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\115.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\000_003.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\973.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\039_058.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\111_094.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\496.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_11__meeting_serious__FCNL2OVP.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\362.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\146_256.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_18__secret_conversation__B95S4G6F.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\794.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\NeuralTextures\066_062.mp4,1,NeuralTextures
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\897.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\02_15__hugging_happy__MZWH8ATN.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\994.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\Deepfakes\006_002.mp4,1,Deepfakes
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceShifter\119_123.mp4,1,FaceShifter
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\852.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\591.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\835.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\DeepFakeDetection\01_15__meeting_serious__02HILKYO.mp4,1,DeepFakeDetection
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\432.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\FaceSwap\101_096.mp4,1,FaceSwap
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\019.mp4,0,original
C:\Users\susov\Downloads\archive\FaceForensics++_C23\original\984.mp4,0,original
